Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,s1025476,03/12/2019,"£8,009.73",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025478,03/12/2019,"£7,740.38",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025474,03/12/2019,"£5,000.00",REDACTED - PERSONAL DATA,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,e1029291,04/12/2019,"£343,796.36",INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,r1002342,04/12/2019,"£30,342.97",ROCHDALE DEVELOPMENT AGENCY,CAPITAL SALARIES,ECONOMY DIRECTORATE
Rochdale Borough Council,r1002341,04/12/2019,"£19,015.63",ROCHDALE DEVELOPMENT AGENCY,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002032,04/12/2019,"£16,962.86", D S DISCALLARDS LTD,SOFTWARE,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d2002024,04/12/2019,"£8,200.97",NATIONAL CONSORTIUM FOR EXAMINATION RESULTS,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1085278,04/12/2019,"£7,332.40",GROUNDWORK LANDSCAPES LIMITED,ENVIRONMENTAL WORKS LANDSCAPE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1029305,05/12/2019,"£423,324.77",INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1008546,05/12/2019,"£44,512.07",MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1008560,05/12/2019,"£44,512.07",MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1008555,05/12/2019,"£34,064.83",MANCHESTER CITY COUNCIL,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,f1008549,05/12/2019,"£21,917.70",MANCHESTER CITY COUNCIL,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,d1085292,05/12/2019,"£20,778.00",SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1085291,05/12/2019,"£18,130.00",SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph104020,05/12/2019,"£17,133.13",SAFENET DOMESTIC ABUSE SERVICE,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,f1008547,05/12/2019,"£13,923.39",MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1008559,05/12/2019,"£13,923.39",MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,ph104022,05/12/2019,"£10,035.36",RIS PRODUCTS LTD,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,f1008556,05/12/2019,"£7,210.54",MANCHESTER CITY COUNCIL,FEES / COMMISSION,RESOURCES
Rochdale Borough Council,f1008543,05/12/2019,"£6,548.52",ALPHATECH PRINT AND DATA SERVICES LTD,PRINTING & STATIONERY,RESOURCES
Rochdale Borough Council,f1008552,05/12/2019,"£6,384.79",MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,f1008558,05/12/2019,"£6,384.79",MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,s1025485,05/12/2019,"£6,309.00",STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,r1002343,05/12/2019,"£6,000.00",MINERVA HERITAGE LTD,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d3002869,05/12/2019,"£5,600.75",C E S LTD,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1025482,05/12/2019,"£5,512.00",STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3002871,06/12/2019,"£968,572.32",BALFOUR BEATTY LIVING PLACES,TRANSACTIONS-EXPENDITURE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,w1002024,06/12/2019,"£488,440.00",THE PENNINE ACUTE HOSPITALS NHS TRUST,INDEPENDENT UNITS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1025490,06/12/2019,"£100,000.00",ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,COMMISSIONING AND STATUTORY
Rochdale Borough Council,d4002368,06/12/2019,"£5,412.00",ARTIFAX SOFTWARE LTD,LICENCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1085299,06/12/2019,"£5,000.00",BOLINDA UK LIMITED,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1002346,08/12/2019,"£30,892.77",ROCHDALE DEVELOPMENT AGENCY,CONTRACTED SERVICES,ECONOMY DIRECTORATE
Rochdale Borough Council,r1002345,08/12/2019,"£13,303.70",ROCHDALE DEVELOPMENT AGENCY,SOFTWARE,ECONOMY DIRECTORATE
Rochdale Borough Council,d3002891,09/12/2019,"£250,000.00",NSL LIMITED,CAR PARKING CONTRACT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,f1008569,09/12/2019,"£66,562.78",MANCHESTER CITY COUNCIL,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,f1008568,09/12/2019,"£44,512.07",MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,d3002887,09/12/2019,"£26,650.00",UNITY PARTNERSHIP LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,w1002027,09/12/2019,"£23,480.00",CHERISH UK LTD,CONTRACTS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3002883,09/12/2019,"£15,000.00",EQUITA LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008567,09/12/2019,"£13,923.39",MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,d1085322,09/12/2019,"£10,000.00",ROCHDALE HOUSING INITIATIVE,EXPENSES - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002882,09/12/2019,"£9,500.00",G2 RECRUITMENT SOLUTIONS LTD,AGENCY STAFF,ECONOMY DIRECTORATE
Rochdale Borough Council,ph104025,09/12/2019,"£8,043.77",ROCHDALE HOUSING INITIATIVE,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,f1008566,09/12/2019,"£6,384.79",MANCHESTER CITY COUNCIL,CONTRACTS,RESOURCES
Rochdale Borough Council,x1019063,09/12/2019,"£5,000.00",WHITEGATE NW LTD,"CLOTHES, UNIFORM AND LAUNDRY",EARLY HELP AND SCHOOLS
Rochdale Borough Council,r1002352,10/12/2019,"£67,500.00",TRANSPORT FOR GREATER MANCHESTER,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1085344,10/12/2019,"£60,480.00",CROMWELL POLYTHENE LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph104028,10/12/2019,"£49,502.00",EARLY BREAK,ACTIVITIES,PUBLIC HEALTH
Rochdale Borough Council,w1002028,10/12/2019,"£42,686.43",N COMPASS,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,d2002038,10/12/2019,"£21,435.00",GO2TELECOM LTD,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph104026,10/12/2019,"£8,043.77",ROCHDALE HOUSING INITIATIVE,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,d3002894,10/12/2019,"£5,422.21",LINK4LIFE TRADING,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1085343,10/12/2019,"£5,000.00",TFG STAGE TECHNOLOGY LTD,HIRE OF EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1002030,11/12/2019,"£92,149.12",ROSS CARE,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1002029,11/12/2019,"£86,398.23",ROSS CARE,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,f1008581,11/12/2019,"£50,000.00",FORBES SOLICITORS,INPUT VAT -  ADJUSTMENTS,RESOURCES
Rochdale Borough Council,f1008576,11/12/2019,"£38,400.00",NORTHGATE PUBLIC SERVICES UK LTD,SOFTWARE,RESOURCES
Rochdale Borough Council,e1029330,11/12/2019,"£26,566.67",RUSKIN MILL TRUST,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1029332,11/12/2019,"£11,856.67",RED ROSE SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d4002390,11/12/2019,"£10,000.00",EXCLUSEC,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008578,11/12/2019,"£7,010.38",ALPHATECH PRINT AND DATA SERVICES LTD,PRINTING & STATIONERY,RESOURCES
Rochdale Borough Council,e1029329,11/12/2019,"£6,000.00",TIMEOUT CHILDRENS HOMES LTD,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,r1002354,12/12/2019,"£137,309.59",GENR8 ROCHDALE LTD,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,w1002032,12/12/2019,"£42,686.43",N COMPASS,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,r1002356,12/12/2019,"£29,451.40",GENR8 ROCHDALE LTD,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d3002910,12/12/2019,"£25,000.00",FW SHERRATT LTD,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,x1019075,12/12/2019,"£17,333.00",LINK4LIFE CHARITY,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1002355,12/12/2019,"£14,150.00",GENR8 ROCHDALE LTD,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,r1002360,12/12/2019,"£11,200.00",EAST LANCASHIRE LIGHT RAILWAY CO LTD,BRIDGES STRUCTURAL WORK,ECONOMY DIRECTORATE
Rochdale Borough Council,d1085398,12/12/2019,"£7,308.00",JCA LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025524,12/12/2019,"£7,064.00",STANNAH LIFT SERVICES LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3002915,12/12/2019,"£6,230.00",FACE TO FACE SOLUTIONS LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,s1025518,12/12/2019,"£6,116.36",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,f1008582,12/12/2019,"£5,567.82",NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,AGENCY STAFF,RESOURCES
Rochdale Borough Council,s1025516,12/12/2019,"£5,369.63",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d1085410,13/12/2019,"£10,000.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1029356,13/12/2019,"£52,038.06",NEW BRIDGE  SCHOOL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1029349,13/12/2019,"£40,146.40",AXIOM EDUCATION ROCHDALE LIMITED,MEALS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d2002049,13/12/2019,"£13,200.00",GRAVITAS RECRUITMENT GROUP,CAPITAL - STAFFING AGENCY PAYMENTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008585,13/12/2019,"£10,000.00",KPMG LLP,FEES / COMMISSION,RESOURCES
Rochdale Borough Council,s1025536,13/12/2019,"£9,993.15",POLLOCK LIFTS,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025535,13/12/2019,"£8,642.22",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d1085405,13/12/2019,"£6,450.00",IFZW MAINTENANCE LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025537,13/12/2019,"£6,347.97",POLLOCK LIFTS,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025537,13/12/2019,"£6,347.97",POLLOCK LIFTS,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025530,13/12/2019,"£5,735.66",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025529,13/12/2019,"£5,553.55",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025534,13/12/2019,"£5,461.26",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3002920,16/12/2019,"£38,425.00",GTM ELECTRICAL SERVICES LIMITED,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1029365,16/12/2019,"£23,760.00",BELMONT SCHOOL LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1029367,16/12/2019,"£23,760.00",WATERLOO LODGE SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3002925,16/12/2019,"£17,785.00",C E S LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1029364,16/12/2019,"£14,256.67",AURORA BRAMBLES SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1029366,16/12/2019,"£9,254.72",NEW BRIDGE  SCHOOL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1085430,16/12/2019,"£5,000.00",BOLINDA UK LIMITED,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3002926,17/12/2019,"£882,134.45",BALFOUR BEATTY LIVING PLACES,TRANSACTIONS-EXPENDITURE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1029369,17/12/2019,"£717,485.55",AXIOM EDUCATION ROCHDALE LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1085448,17/12/2019,"£30,363.00",STANDARD FUEL OILS,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1002369,17/12/2019,"£25,193.38",BRAHM FUNDCO 2 LTD,PFI SCHEMES RPI,ECONOMY DIRECTORATE
Rochdale Borough Council,d1085459,17/12/2019,"£7,550.00",HALA GUEST HOUSE,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1002033,18/12/2019,"£488,440.00",THE PENNINE ACUTE HOSPITALS NHS TRUST,INDEPENDENT UNITS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,e1029379,18/12/2019,"£12,992.66",TOR VIEW SCHOOL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1025550,18/12/2019,"£6,634.52",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d1085466,18/12/2019,"£5,781.25",THE CHILDRENS SOCIETY SERVICES LTD,PROJECTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1085471,18/12/2019,"£5,588.00",GROUNDWORK LANDSCAPES LIMITED,ENVIRONMENTAL WORKS LANDSCAPE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025549,18/12/2019,"£5,367.93",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d3002936,18/12/2019,"£5,000.00",ATKINS LIMITED,ROADWORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3002938,19/12/2019,"£313,758.60",COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,f1008602,19/12/2019,"£151,376.47",MANCHESTER CITY COUNCIL,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,f1008603,19/12/2019,"£64,329.49",CAPITA BUSINESS SERVICES LIMITED,SOFTWARE,RESOURCES
Rochdale Borough Council,r1002376,19/12/2019,"£41,950.00",WSP LTD UK,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,r1002377,19/12/2019,"£14,950.00",WSP LTD UK,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1085477,19/12/2019,"£12,700.00",ISAAC BUTTERWORTH IRONFOUNDERS LIMITED,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008598,19/12/2019,"£7,500.00",INFORM CPI LTD,FEES / COMMISSION,RESOURCES
Rochdale Borough Council,x1019153,20/12/2019,"£50,000.00",BALTIMORE CONSULTING LTD,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1085491,20/12/2019,"£43,381.66",WEST WAY NISSAN,PURCHASE OF VEHICLES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1008604,20/12/2019,"£42,000.00",CAPITA BUSINESS SERVICES LIMITED,SOFTWARE,RESOURCES
Rochdale Borough Council,e1029401,20/12/2019,"£33,600.00",POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,s1025554,20/12/2019,"£17,665.50",POLLOCK LIFTS,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,ph104049,20/12/2019,"£15,000.00",OLDHAM COUNCIL,ACTIVITIES,PUBLIC HEALTH
Rochdale Borough Council,x1019152,20/12/2019,"£11,000.00",STOCKPORT MBC,SUBSCRIPTIONS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019115,20/12/2019,"£9,751.00",LORIMER FOSTER SERVICES,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019114,20/12/2019,"£8,584.00",LORIMER FOSTER SERVICES,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1085490,20/12/2019,"£7,177.17",NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025556,20/12/2019,"£5,413.60",UPS BUILDING AND MAINTENANCE LTD,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,ph104050,23/12/2019,"£416,723.00",SALFORD ROYAL NHS FOUNDATION TRUST,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,ph104051,23/12/2019,"£416,723.00",SALFORD ROYAL NHS FOUNDATION TRUST,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,d1085506,23/12/2019,"£5,000.00",SALFORD CITY COUNCIL,AGMA,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1029414,24/12/2019,"£34,410.14",CAMBIAN CHILDCARE LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
